section_id,goods_train_flag,krank_special_flag,train_length_m,train_type,priority_class,goods_corridor_active,historical_goods_throughput,line_type,signaling_system,block_section_line,weather_severity,flat_tyre_incidents_last_hr,maintenance_block_active,headway_ahead_min,current_delay_prev_min,section_speed_profile,congestion_next_block,time_of_day_hour,protocol_id,delay_next_min,recommended_action
S5884,1,0,492.2951833966316,express,1,1,9.297773959897274,single,ABS,Up,0,0,0,20.233336788582385,9.857959106466335,93.4680789884765,0,4.936582847767727,PR107,5.065218348424936,NORMAL
S5885,1,0,558.5567273934197,goods,1,0,6.450005786406744,multiple,ABS,Main,2,0,0,14.00164016787597,1.6826273536181326,91.37949982824168,4,21.697530575504317,PR116,19.617532918470513,NORMAL
S5886,1,0,743.2092304761793,passenger,1,1,7.781175867904888,single,ABS,Down,2,1,0,12.364032419168005,1.2965086184805477,84.83469463291206,2,5.948401565057385,S.R.23.01,2.9939369836877554,NORMAL
S5887,0,0,805.6575013043094,goods,5,0,8.614463054764771,single,ABS,Up,0,0,0,9.667685468083599,1.868896523489744,70.02645256402596,0,7.768222702905359,PR109,5.117591243384503,NORMAL
S5888,0,0,632.2808406111715,goods,4,1,9.407514229426305,single,AT,Main,1,0,0,10.812104795869244,2.612883267614958,77.20401159773994,3,6.307479714338551,PR101,0.15644970253536206,SPEED_90kmph
S5889,1,0,635.0698810411368,express,3,1,9.593066559645305,single,ABS,Main,0,0,1,6.867291644825007,3.4391674756485204,101.38390715822953,0,17.149662336602503,S.R.20.01,3.224813993552606,NORMAL
S5890,0,0,486.33555981207246,goods,1,0,10.709688501559539,single,ABS,Main,2,0,0,15.754517083815221,6.307434056036191,90.15477159822996,1,20.8210620923071,PR115,5.943723611870003,NORMAL
S5891,1,0,503.54276871747004,goods,4,0,9.43854715437558,double,ABS,Up,4,1,1,10.246207359905535,0.6150477019489433,87.19992661624951,1,21.665734396482286,M3,32.53090424788682,NORMAL
S5892,1,0,729.624497116831,goods,1,1,7.72525186051228,double,ABS,Main,3,2,0,8.103351782105372,0.6616640076298784,113.52860097250883,2,23.86635933448289,G&R.52,29.862821126335284,NORMAL
S5893,1,0,472.02134677277775,goods,4,0,8.438131074048185,single,AWS,Loop,0,1,0,9.033191292795783,0.8313771718191812,78.14430373038367,3,1.8235199539135731,G&R.72,31.968074654865312,NORMAL
S5894,1,0,610.9934833945063,goods,4,0,12.70813872734642,double,ABS,Up,2,0,0,17.839710158386534,1.1543041357635637,84.06381653705454,3,4.506516971862851,PR117,8.249467805053243,NORMAL
S5895,1,0,492.78966497843686,goods,5,1,8.286695550345232,double,ABS,Main,2,0,0,13.54167887187363,10.146621620488308,105.21755524797939,3,2.607451014879877,PR117,14.645295373550486,NORMAL
S5896,0,0,632.5998685510234,goods,4,0,8.732024771384813,single,ABS,Up,0,1,0,14.672193706740678,2.8366372713187973,80.56913967896354,3,20.696593364733022,PR118,6.009628730202962,NORMAL
S5897,1,1,666.9727140336915,goods,3,1,7.004809850598967,multiple,ABS,Main,3,0,1,5.887967656688151,0.8507337875481962,79.59722330682268,1,3.8719706860518457,G&R.59,1.4636116351198072,NORMAL
S5898,0,0,470.4040081412391,express,3,0,6.297165582982527,single,ABS,Down,1,0,0,12.146664339515924,2.4347437960183136,79.55251047923839,1,13.255734951381466,PR101,1.388209196889593,SPEED_90kmph
S5899,1,0,706.5252832188768,express,4,0,9.428279597493187,double,AT,Loop,2,1,0,10.948022797284203,10.63175554249829,110.81474053465283,0,22.908055539277946,G&R.59,11.1139696855629,NORMAL
S5900,1,0,717.253904341227,passenger,5,0,9.656730477306478,double,ABS,Main,2,1,0,10.094088112821673,3.965996720771957,87.67673977957325,3,13.904068466358735,PR112,0.6348474004663273,NORMAL
S5901,1,0,567.3884650760845,passenger,1,1,10.00049723780884,double,ABS,Loop,2,0,0,12.226516038016207,0.25980567409045113,80.16394370638174,1,4.114986443374174,PR110,4.503641564185134,NORMAL
S5902,1,0,587.0403906401343,express,1,0,9.302100839256386,single,ABS,Main,1,0,0,20.349408066770362,1.3396502597174345,99.452926666559,2,19.064740475769348,PR105,14.678901759339666,NORMAL
S5903,1,0,490.82633412407756,passenger,4,1,11.762998670924322,multiple,ABS,Loop,1,0,0,6.442786250290741,0.8411312894277396,70.48633008636492,2,14.918175214550411,G&R.72,76.2657183527626,NORMAL
S5904,1,0,768.4743356121603,passenger,3,1,3.949166796245129,double,ABS,Loop,4,0,0,6.26920076725281,0.9448072973584396,90.03288614134915,4,22.947572623034233,PR101,6.30354990209951,SPEED_90kmph
S5905,1,0,738.362805890442,express,4,0,7.324067917833887,multiple,ABS,Main,0,0,0,11.83194232428427,1.2888533522350054,117.7512015307915,1,15.035395779894724,S.R.10.01,16.936561410128594,NORMAL
S5906,1,0,624.4825559242015,goods,3,0,9.422921001059944,single,ABS,Down,3,0,0,14.938289736024231,1.343299108482098,93.39599902287807,1,18.157279135599637,S.R.10.01,3.5226623335516587,NORMAL
S5907,0,0,846.8419434080231,express,4,0,6.511973470284569,double,AT,Loop,1,1,0,6.8183425357663126,8.28867605602075,82.78633034926351,4,1.2407112777834817,PR102,3.4052476760080386,SPEED_70kmph
S5908,1,0,522.7708658414833,goods,1,0,10.342149164108989,single,AT,Down,2,0,0,8.761111595164405,3.022422536874045,98.21465375286259,5,0.7427072006449098,S.R.10.02,7.849655743796866,NORMAL
S5909,1,0,677.1760302309028,express,1,0,1.2382714986752719,double,AT,Loop,1,0,0,11.198481794559775,10.739330688766652,83.21599628049952,3,5.22802221171062,M3,49.41672025427206,NORMAL
S5910,1,0,485.90242318357076,goods,4,0,9.851136636554523,single,ABS,Up,1,0,1,7.669522959835044,0.3803733787048035,97.53157051203306,3,1.6406513415535384,S.R.10.02,3.6257797301933214,NORMAL
S5911,0,0,659.3146489433354,goods,3,1,6.164033250192741,double,ABS,Down,4,0,0,12.494971879687359,10.764111636824252,83.58619844811275,2,0.39040682473974897,G&R.64,4.668968624432405,NORMAL
S5912,0,0,714.4247570249805,passenger,1,0,5.861569228577989,double,ABS,Main,0,0,0,10.831020110759646,1.079825623634647,113.34347864644471,4,11.004366398791937,PR119,7.480589845235808,NORMAL
S5913,1,0,591.1015348272454,passenger,1,1,3.655922594338116,double,AT,Up,2,0,0,11.485723662568345,6.314335112924109,103.44412543591645,2,23.993959121784137,S.R.22.01,17.879804482627012,NORMAL
S5914,1,0,466.52423260572584,goods,1,0,7.072572308136232,single,ABS,Main,0,0,0,9.175976310613848,7.909063665997319,99.69962742183128,1,5.201259484509785,G&R.72,82.46593375944103,NORMAL
S5915,1,1,668.3587197820225,goods,4,0,9.872793897022603,single,AT,Down,0,0,0,8.967392734654762,2.6414654119407444,72.41030911490655,0,10.368874269642903,S.R.15.01,5.085130840955156,NORMAL
S5916,0,0,687.3442757005276,goods,4,0,9.483360811015721,double,ABS,Up,2,0,0,13.819139748720044,0.9506424872073456,105.03634435724834,3,23.286461921874285,S.R.7.02,40.364609526820935,NORMAL
S5917,1,0,490.17890369916375,goods,4,0,8.12645220684991,multiple,ABS,Main,1,0,0,14.762483597984243,6.943299845442848,94.57754753895976,2,20.074964316846508,G&R.54,12.75052212885792,NORMAL
S5918,1,0,781.3167301052458,goods,1,1,6.09863274703524,double,AT,Loop,2,0,0,15.988975714328063,15.980338728103987,95.65739352921581,0,10.350194225338328,SSI1,18.804216751646926,NORMAL
S5919,1,0,481.50176316247695,express,5,1,7.431405501148528,single,ABS,Down,3,0,0,10.438897596420675,0.43828235564847884,90.26534471083676,0,9.556549587772725,S.R.6.03,1.0728993190973255,NORMAL
S5920,1,0,800.4146332082613,goods,5,0,8.850201816556307,single,ABS,Down,3,0,0,9.514500488875958,0.261921797747285,103.86643618517627,2,12.321681814939822,G&R.71,7.12982061128764,NORMAL
S5921,0,0,546.6656079057475,goods,3,1,8.776801268073527,single,ABS,Loop,0,0,0,5.7018491631508885,4.62658170119445,99.65505626277242,1,17.679148769469904,S.R.16.02,32.41307825288481,NORMAL
S5922,1,0,363.42301341164585,passenger,1,1,8.863706251658654,single,AT,Main,3,1,0,4.561510542191472,2.3626212604523693,88.73294603350895,2,15.295550925367804,G&R.56,7.872947336360071,NORMAL
S5923,1,0,644.176335908244,express,4,1,6.271411012082929,single,ABS,Down,1,0,0,12.894933463897539,0.4908348127706294,90.60647778425977,2,18.782825306772704,S.R.11.01,28.771979928169422,NORMAL
S5924,1,0,512.1326452632735,express,3,0,6.97387018217404,single,AT,Loop,4,0,0,13.153516331509778,3.011865482812969,101.97246712514055,4,0.3392842989884004,S.R.7.01,2.7318482694868362,NORMAL
S5925,0,0,643.311465422012,express,3,0,6.048236913810762,double,ABS,Down,0,0,0,12.912336410888848,1.2488404093556986,73.6609085231365,1,5.519346912130423,G&R.69,98.57364629247826,NORMAL
S5926,0,0,773.3254510433666,goods,5,0,8.766326070253943,single,ABS,Down,5,0,0,2.285206143007363,4.441037755813221,96.98148062173138,2,21.292502873171866,S.R.15.01,10.78726685295779,NORMAL
S5927,1,0,710.8014795389486,goods,1,0,4.732385024651652,single,ABS,Loop,3,0,0,8.94866606479023,0.20661558623057874,87.86091076265434,3,2.3246742563398035,G&R.67,17.307593997589724,NORMAL
S5928,1,0,692.0671668288121,passenger,4,0,11.026141922174101,double,AT,Up,3,0,0,12.176233436223658,14.288484955646727,87.18128171879138,1,7.49221468251046,PR108,28.997833765745945,NORMAL
S5929,0,0,543.0199540150352,passenger,1,1,6.197164291586047,double,ABS,Down,1,0,0,11.973783364119491,3.8698530076937545,102.99178581740112,1,21.558034000007062,PR115,31.85181744314945,NORMAL
S5930,1,0,769.6085349531942,express,3,1,6.319624386188997,single,AWS,Down,3,0,0,13.425107784579621,1.462411747708221,103.04791095752793,2,14.349549986712017,PR117,2.575296398227165,NORMAL
S5931,1,0,609.1507487185693,express,5,1,8.639834236015627,single,ABS,Loop,2,0,0,15.80950063175582,7.189942028593307,95.32161593605262,1,0.18007751502037195,S.R.6.02,15.738504144034478,NORMAL
S5932,1,0,522.5501807965455,goods,3,0,9.544142507291483,multiple,AT,Loop,1,0,0,15.155881133765234,5.746163467302342,71.09471241969743,3,16.087574259003276,PR105,14.726836099218211,NORMAL
S5933,0,1,679.9891876184658,express,4,0,10.095415309391791,single,AT,Down,1,1,0,11.574766735214109,4.5949590988948685,98.12323786878186,3,2.9013008107464096,S.R.23.01,0.9383260906605629,NORMAL
S5934,1,0,616.2101993630603,goods,1,0,9.18436159950167,double,ABS,Main,0,0,0,15.194092893568502,6.021163173544212,94.1064206510919,3,21.774221775002786,G&R.51,34.5427997646444,NORMAL
S5935,0,0,709.7735483806154,express,3,1,7.267560558313702,double,AT,Main,5,0,0,6.229385927218334,7.86158918215997,86.54478311871054,3,2.5593237141409,PR119,3.765626700195623,NORMAL
S5936,1,1,681.2867626730163,express,5,0,9.624277273239418,single,ABS,Down,3,0,0,8.474402928685272,7.515003300617996,74.17754809677149,2,6.812923039090664,G&R.72,8.064968377838523,NORMAL
S5937,1,0,614.4952352673439,express,3,0,6.123692222726341,single,ABS,Down,1,1,0,7.2124504147015465,1.9114801412412112,82.30799631002974,5,18.199199101311514,S.R.20.01,26.2628004779542,NORMAL
S5938,1,0,594.7848557429895,goods,1,1,4.618106483227887,multiple,ABS,Main,1,0,0,14.1793380030337,6.700851547791743,96.90860277966085,1,6.441853098601596,G&R.67,8.23212758579899,NORMAL
S5939,1,0,642.3830536260668,express,1,1,8.617815049031368,single,AWS,Loop,2,0,0,18.4639446528319,17.083670698375943,99.74226146546944,1,16.7752580430832,PR103,7.397754562614683,SPEED_60kmph
S5940,1,0,636.6742239027353,express,5,0,7.470587859748169,single,ABS,Up,4,1,1,13.215939430246221,2.7403484918166865,83.80746203751919,2,6.401531303758492,RE1,10.524505057152531,NORMAL
S5941,1,0,766.5721389685226,express,3,1,6.3313392527836125,single,ABS,Down,2,1,0,10.349765025626354,2.679823141959271,94.23912399012261,2,22.108563562150284,G&R.67,2.011768626499607,NORMAL
S5942,1,0,478.6388043201141,goods,4,0,7.5530658654584135,single,AWS,Main,2,0,1,14.618646451896614,0.5127075426324319,104.11385205342748,2,20.216050611145278,S.R.18.01,41.9387442286207,NORMAL
S5943,0,0,510.10107593286426,goods,4,1,8.505141636198037,multiple,ABS,Up,2,1,1,15.886301813760644,2.1819696285978285,112.98321907143534,1,9.861259108463155,G&R.72,5.548640266761785,NORMAL
S5944,0,0,759.660385253704,express,5,1,8.340403624259524,double,ABS,Main,4,0,0,15.094324601835932,5.965831458059056,94.0814138139802,2,2.1579183272735376,PR112,11.72725323768119,NORMAL
S5945,1,0,776.2246131766246,express,4,0,6.77154399903533,single,AT,Down,1,0,0,16.17996282138396,4.51180781923009,85.0259523518922,2,6.492281207497929,G&R.69,24.632438595163435,NORMAL
S5946,1,0,583.8872753885936,passenger,3,0,7.420192381750657,single,ABS,Up,5,0,0,17.919621086256505,2.9421369163115534,93.80886151060595,3,11.857490573254296,S.R.12.01,6.883712182888306,NORMAL
S5947,1,1,581.7170487804416,express,4,0,10.31510693117346,double,ABS,Main,0,0,0,15.766515785954278,1.1298398312510862,80.71613765121785,2,11.706562014352686,PR118,3.4569355569696056,NORMAL
S5948,1,0,713.6419535301943,goods,1,0,7.763761723069672,single,ABS,Up,3,1,0,9.257829094282013,10.279175231302982,85.30884253550286,5,6.464571781704498,G&R.57,1.9325882062305766,NORMAL
S5949,0,1,659.4461252625903,passenger,3,0,8.259847728720404,double,AT,Up,2,0,0,11.32942765271216,0.8531348095607568,68.86660290173938,5,0.5567321950753703,PR105,7.16816407953964,NORMAL
S5950,1,0,634.1086531160829,express,1,1,6.472439997473431,multiple,AT,Main,5,0,0,12.167305046161095,2.7295063412949423,111.87504783428666,5,20.268502778009577,PR110,13.958222020226545,NORMAL
S5951,1,0,446.0614998664459,goods,4,1,8.193009264664678,single,ABS,Down,3,0,1,5.816974393698927,2.235154460480989,100.25674212390398,1,0.0332868501265029,S.R.17.01,1.9606801864030632,NORMAL
S5952,0,0,456.9638139712989,express,1,0,6.149760639695993,single,ABS,Down,0,0,0,20.412195781848073,2.0891654192819504,91.01106434430261,3,17.77350528530881,G&R.59,0.3440511767836859,NORMAL
S5953,1,0,818.8647836181591,express,3,1,7.975201915028682,double,AT,Up,2,0,0,19.076382231527866,0.9797161787011393,99.91304949682282,1,17.456111506769112,PR115,0.793568559820683,NORMAL
S5954,1,0,678.5764446039681,goods,1,0,9.676583489306442,double,ABS,Main,3,0,0,8.956021526203065,7.8215052281757,64.83654451347232,2,5.10759040471276,PR110,5.8071864052710165,NORMAL
S5955,1,0,687.309540958529,passenger,3,0,3.633017522155785,single,AT,Main,3,0,1,17.214951887056753,4.200861824411078,87.37140503215088,1,17.603205927107417,G&R.70,18.350994521843923,NORMAL
S5956,1,0,479.13882490334083,express,5,0,10.482035763052354,double,ABS,Main,3,2,0,2.4867379725620076,1.8312719581860752,95.24349538517174,1,14.663842835621175,PR105,5.236690568467202,NORMAL
S5957,1,0,698.2235373637454,goods,1,0,10.59175947338024,single,ABS,Loop,5,0,0,5.680739004656721,1.4909631094305305,57.931893051111174,3,13.956539428111938,PR117,0.33416154335911563,NORMAL
S5958,0,0,622.0314308113738,express,1,0,8.535225191188344,double,AWS,Down,0,1,0,19.327187887047806,0.029956670093501628,84.94689361169704,0,10.439013359646195,G&R.59,13.36534928308459,NORMAL
S5959,0,0,598.4648807599748,goods,1,0,6.930315775431928,double,ABS,Loop,0,0,1,6.84558881999211,5.196325699893335,86.10410309008896,3,0.39120658256882823,G&R.51,9.788175373852972,NORMAL
S5960,1,0,640.3555850911542,goods,1,0,8.536288739559057,multiple,ABS,Up,2,0,0,11.681610606136049,2.7675917057897816,85.68131502390717,0,23.374485861520903,PR115,19.836341070397555,NORMAL
S5961,0,0,545.8795381502125,goods,4,0,6.07649335444763,double,ABS,Main,5,0,0,13.78809527683814,4.729030756651249,106.7140875294246,3,2.4417458456310523,PR101,10.735551125449831,SPEED_90kmph
S5962,1,0,417.058009384609,goods,3,1,9.12243144104467,double,AWS,Up,1,0,0,13.11985382001945,1.9384315305104334,95.016399748087,1,3.5869533498964286,S.R.23.01,12.28380079036005,NORMAL
S5963,0,1,562.1916135416557,goods,4,0,2.784214135107076,multiple,ABS,Down,0,0,0,10.566949910523173,6.896372818103575,66.41399948260931,1,0.01900452316113821,M1,1.3063623596914111,HOLD_240min
S5964,1,0,675.2369817476182,passenger,4,0,5.4117944858490326,double,ABS,Main,2,0,0,13.810578834060523,2.7145285803670194,94.8611478738769,2,5.488965455254657,PR119,39.924001077939344,NORMAL
S5965,0,0,770.9060827892816,passenger,3,0,6.9334451709335845,single,ABS,Main,0,2,1,8.817854215776247,2.565930866749633,133.4133071168763,3,1.8025166464523172,S.R.16.01,27.376958934162058,NORMAL
S5966,0,0,494.29096171079294,goods,5,1,8.813464824996926,double,ABS,Down,2,0,0,10.559044244538846,6.930845465113286,74.89289736164932,2,0.037201219831890064,PR107,0.910050544208872,NORMAL
S5967,1,0,776.6902524956087,express,1,1,9.274728881104332,single,AWS,Up,1,0,0,17.428233069968076,1.980050859609342,67.02503838851366,0,10.867198530635207,ABS2,1.973255479222268,NORMAL
S5968,0,0,561.9029646341137,goods,3,0,8.416371809594102,double,ABS,Up,3,0,0,7.884285053590353,0.32237701303339783,100.00490668155506,1,13.521587263922328,S.R.15.01,24.255317504298073,NORMAL
S5969,0,0,658.0068639699748,goods,1,0,7.935012212294386,double,ABS,Loop,1,0,0,10.358797947148734,1.499427515805667,107.59641444521603,0,10.133773941351429,ABS2,15.076663293047583,NORMAL
S5970,0,0,684.0350324239181,goods,5,1,6.097540267710236,multiple,AWS,Loop,0,0,0,11.929752800843657,5.756535137720948,96.37263896483094,7,3.372338599104298,S.R.10.02,11.578087127796808,NORMAL
S5971,1,0,529.6054316594932,express,3,1,6.305596122972013,multiple,ABS,Up,1,0,0,11.977418861818292,1.6704536540560924,87.35364581305605,5,15.765138167123432,S.R.15.01,55.6973134910323,NORMAL
S5972,0,0,611.1459288973546,passenger,4,1,9.545451153161729,double,ABS,Up,1,1,0,14.738594352120186,1.1700792784136302,103.8106087558666,3,12.853477579264542,G&R.66,15.103506210140509,NORMAL
S5973,0,0,706.1971311015077,goods,3,1,7.9225186274687065,double,AT,Main,2,0,1,11.641381256903598,4.6509682777960215,89.53938467558892,4,23.89041640937804,S.R.8.01,4.318447780219418,NORMAL
S5974,1,0,632.7680817678175,passenger,4,1,7.045093627398622,double,AT,Main,3,0,0,10.878847801794429,1.2599232430511456,97.18812114728243,1,4.063102546877229,PR113,25.360061385029724,NORMAL
S5975,0,0,561.9977929202771,express,3,0,9.358094151979673,single,ABS,Main,2,1,0,17.45671433456284,8.599227432470492,101.90254007664072,5,23.108219417263346,G&R.50,5.469266318665049,NORMAL
S5976,1,0,710.2454976570791,express,4,1,10.674899337342438,multiple,ABS,Main,2,1,0,11.394864353659592,5.397296294813917,83.44519555469428,1,0.3478210792486536,S.R.21.01,44.07182342145028,NORMAL
S5977,1,0,698.7234933376678,goods,3,1,8.857686388140133,single,ABS,Up,3,0,0,10.015532362054937,0.4860959628310043,85.21481344834059,1,10.64640748290308,PR102,12.073498905456487,SPEED_70kmph
S5978,1,0,504.08711116563154,express,3,0,5.8062827303678315,double,AT,Down,0,0,0,15.856760618875084,7.0605671564313415,85.02824225170353,3,3.654768868764661,S.R.6.01,3.6374696324400437,ROUTE_LOOP
S5979,1,0,663.1408484166525,goods,3,1,9.692534542021365,single,AT,Down,5,0,0,19.312232728224824,1.0128974080195456,89.5962284413372,2,4.20545162935069,PR107,25.889196793819778,NORMAL
S5980,1,0,581.326450798732,goods,3,0,5.160517772075071,single,ABS,Up,3,0,0,8.325893661678958,0.9783634917455387,88.0357999993632,5,13.741752951810192,G&R.69,21.436966141859166,NORMAL
S5981,1,0,562.80761802916,passenger,3,1,6.106227623106896,single,AT,Down,2,0,0,6.12133883583292,7.661970730906666,100.87296325696278,3,14.176980478565394,G&R.57,18.173532653444642,NORMAL
S5982,0,0,694.0749041021835,express,1,0,8.337786205677226,single,ABS,Down,2,1,0,8.442687029157101,5.111289471008046,98.4556211430251,6,2.6212962487040565,PR119,1.4434909483499783,NORMAL
S5983,1,0,532.9494716953232,goods,3,0,8.483986124619442,single,AT,Main,1,0,0,18.94225836763999,0.16065788122053734,96.49279546861645,1,16.505153202216906,G&R.57,13.721448587613661,NORMAL
S5984,1,0,656.8621908188314,express,1,0,10.524025688264576,single,AT,Down,1,0,1,13.028051886873058,2.2056357483443567,91.85568933193366,4,3.1339942979318396,G&R.72,1.3888464411721688,NORMAL
S5985,1,0,706.0051819632926,passenger,3,1,6.9662905480978905,double,AT,Main,0,0,0,8.242434324234518,5.6991596792172965,116.76108135692817,1,20.45147289504085,S.R.23.01,0.5340815619689275,NORMAL
S5986,1,0,604.1561337785447,goods,5,0,7.061013645828703,double,AT,Loop,3,0,0,4.832909607308234,4.131198070113939,83.57044463583625,3,11.187149939791542,G&R.62,1.1508312380279104,NORMAL
S5987,0,0,838.907429330104,goods,1,0,7.589377358116721,single,ABS,Down,0,0,0,13.426406780525653,0.5852211226358698,92.52225342350185,3,23.23354923996076,S.R.6.02,11.631837762222132,NORMAL
