section_id,line_type,is_electrified,block_length_km,loop_length_m,gradient_permille,curvature_class,max_speed_kmph,perm_speed_restr_kmph,signal_type,headway_min,section_capacity_tph,section_utilization,maint_block_active,maint_start_time,maint_end_time,train_id,train_type,priority_class,train_length_m,axle_load_tonnes,traction_type,accel_category,braking_category,origin_station,dest_station,stopping_pattern,sch_arrival_time,sch_departure_time,actual_arrival_time,actual_departure_time,delay_prev_checkpoint_min,dwell_scheduled_min,dwell_actual_min,buffer_time_min,time_of_day_hour,day_of_week,is_holiday,is_peak_hour,direction,overtake_planned,conflicts_next_15min,headway_ahead_min,headway_behind_min,crossings_junction,congestion_index,incident_flag,incident_type,weather_category,weather_severity,temp_speed_restr,worksite_severity,delay_next_min,high_delay_risk
SEC003,double,True,6.0,631.0,-7.2,sharp,110,50,automatic,7,18,0.82,False,2025-12-05 05:36:00,2025-12-05 08:13:28,Train_77077,passenger,2,843.0,21.1,electric,medium,standard,SC,MUE,all_stops,2025-12-05 15:34:13,2025-12-05 15:39:02,2025-12-05 15:49:54,2025-12-05 15:43:57,11.48,5.8,7.86,2.1,15.5,1,False,False,up,False,5,6.6,6.2,1,0.35,False,none,clear,0.02,False,none,19.1,True
SEC005,double,True,4.5,943.0,8.9,straight,90,30,MACL,7,16,0.44,False,2025-12-05 02:46:16,2025-12-05 08:01:18,Train_99016,MEMU,1,481.0,19.1,electric,fast,standard,SC,MUE,limited_stops,2025-12-05 14:24:49,2025-12-05 14:39:28,2025-12-05 14:37:13,2025-12-05 14:51:50,7.44,7.0,6.98,7.0,13.7,0,False,False,up,False,0,8.8,4.8,2,0.6,False,none,clear,0.49,False,none,22.6,True
SEC005,single,True,6.8,782.0,12.3,straight,90,30,automatic,5,23,0.57,True,2025-12-05 05:21:55,2025-12-05 11:00:30,Train_74807,passenger,1,681.0,23.3,electric,fast,advanced,KZJ,HYB,non_stop,2025-12-05 10:11:07,2025-12-05 10:22:53,2025-12-05 10:24:28,2025-12-05 10:23:15,10.12,7.7,9.21,6.1,10.1,4,False,False,up,False,6,9.9,15.0,3,0.37,False,none,fog,0.04,False,none,16.2,True
SEC002,double,True,3.7,728.0,7.2,straight,90,0,MACL,7,19,0.81,False,2025-12-05 02:11:50,2025-12-05 04:14:51,Train_97487,freight,1,851.0,23.3,electric,medium,advanced,BPQ,HYB,limited_stops,2025-12-05 11:28:37,2025-12-05 11:34:07,2025-12-05 11:36:14,2025-12-05 11:41:53,12.09,8.2,8.2,3.7,10.9,4,False,False,down,False,5,16.2,15.2,0,0.27,False,none,clear,0.74,False,none,34.4,True
SEC003,single,True,3.6,959.0,5.4,straight,90,30,absolute,7,21,0.46,False,2025-12-05 05:54:05,2025-12-05 11:33:50,Train_19353,freight,5,461.0,21.0,electric,medium,standard,BPQ,MAS,limited_stops,2025-12-05 09:08:12,2025-12-05 09:16:20,2025-12-05 09:24:07,2025-12-05 09:22:42,19.1,10.0,10.27,7.3,8.5,3,False,True,down,False,4,15.0,19.8,4,0.64,False,none,clear,0.26,True,none,26.4,True
SEC003,double,True,5.5,1106.0,-13.5,mild,110,30,automatic,3,13,0.51,True,2025-12-05 02:14:50,2025-12-05 07:55:30,Train_98927,express,2,575.0,19.8,diesel,medium,standard,KZJ,HYB,limited_stops,2025-12-05 08:06:49,2025-12-05 08:16:54,2025-12-05 08:10:08,2025-12-05 08:23:04,5.43,3.8,4.37,3.1,7.2,5,True,True,down,False,0,6.3,4.3,4,0.83,False,none,rain,0.23,False,low,21.1,True
SEC004,double,True,5.1,975.0,-8.9,sharp,90,50,MACL,5,17,0.71,False,2025-12-05 04:11:56,2025-12-05 08:58:23,Train_93156,express,1,480.0,20.7,electric,medium,advanced,DHNE,RC,all_stops,2025-12-05 07:11:49,2025-12-05 07:19:14,2025-12-05 07:23:05,2025-12-05 07:30:34,3.98,3.4,4.3,5.2,6.7,2,False,False,down,False,4,9.8,6.8,4,0.77,False,none,clear,0.11,False,none,21.5,True
SEC005,single,True,7.6,824.0,5.0,sharp,110,50,MACL,5,21,0.67,False,2025-12-05 02:08:17,2025-12-05 05:38:08,Train_40510,MEMU,1,635.0,22.5,electric,slow,standard,KZJ,RC,non_stop,2025-12-05 20:05:28,2025-12-05 20:17:56,2025-12-05 20:23:29,2025-12-05 20:21:32,8.03,2.1,4.86,4.6,19.9,3,False,True,up,False,1,12.7,9.6,0,0.54,False,none,clear,0.61,False,none,30.2,True
SEC001,single,True,7.6,961.0,8.6,straight,90,0,automatic,3,14,0.53,False,2025-12-05 03:28:15,2025-12-05 09:22:29,Train_86483,passenger,3,748.0,19.2,electric,slow,advanced,SC,MAS,limited_stops,2025-12-05 17:18:54,2025-12-05 17:30:35,2025-12-05 17:37:08,2025-12-05 17:39:33,23.0,3.7,3.73,7.2,16.8,5,False,False,up,False,1,17.7,19.8,0,0.89,True,none,rain,0.67,False,none,34.3,True
SEC005,double,True,3.6,987.0,-13.1,mild,110,50,MACL,5,20,0.46,False,2025-12-05 03:22:39,2025-12-05 06:17:23,Train_72370,passenger,3,404.0,24.2,electric,medium,standard,NDLS,MAS,non_stop,2025-12-05 06:35:41,2025-12-05 06:47:15,2025-12-05 06:48:53,2025-12-05 06:53:27,20.13,8.0,9.06,5.0,6.2,1,False,False,up,False,7,12.0,11.0,1,0.39,False,none,rain,0.38,False,none,23.6,True
SEC005,double,True,7.5,1043.0,-14.4,straight,110,0,absolute,10,21,0.42,False,2025-12-05 05:39:40,2025-12-05 10:32:41,Train_27969,freight,3,679.0,24.2,electric,fast,standard,SC,RC,all_stops,2025-12-05 22:33:31,2025-12-05 22:37:56,2025-12-05 22:46:07,2025-12-05 22:45:46,9.38,6.8,6.88,5.9,21.6,0,False,False,up,False,4,9.2,23.7,2,0.53,False,none,rain,0.3,False,none,18.2,True
SEC004,double,True,6.1,715.0,-5.7,straight,110,70,MACL,7,12,0.83,False,2025-12-05 02:54:59,2025-12-05 05:17:28,Train_83923,express,3,822.0,23.4,electric,medium,standard,DHNE,BCT,limited_stops,2025-12-05 18:03:53,2025-12-05 18:13:09,2025-12-05 18:05:17,2025-12-05 18:19:01,22.69,10.0,9.11,3.1,17.8,3,False,True,down,True,2,19.9,7.4,1,0.59,False,none,clear,0.35,False,none,32.9,True
SEC001,double,True,5.8,580.0,4.3,mild,90,0,MACL,5,23,0.59,False,2025-12-05 02:35:52,2025-12-05 06:47:35,Train_74196,MEMU,3,616.0,18.6,electric,medium,advanced,KZJ,RC,limited_stops,2025-12-05 17:16:44,2025-12-05 17:25:18,2025-12-05 17:26:00,2025-12-05 17:33:04,23.39,10.3,11.38,4.2,16.4,5,False,False,up,False,3,13.1,16.2,3,0.2,False,none,clear,0.3,False,none,28.7,True
SEC004,single,False,3.5,977.0,0.4,mild,90,50,MACL,3,23,0.86,False,2025-12-05 03:33:14,2025-12-05 08:07:48,Train_66100,express,3,521.0,18.3,electric,medium,advanced,DHNE,RC,non_stop,2025-12-05 18:20:18,2025-12-05 18:28:07,2025-12-05 18:24:54,2025-12-05 18:42:12,18.56,4.0,6.94,4.9,17.9,0,False,True,down,False,3,19.3,6.9,3,0.72,False,none,clear,0.38,False,none,31.9,True
SEC001,double,True,7.1,585.0,-14.7,sharp,110,0,MACL,3,14,0.66,True,2025-12-05 03:17:10,2025-12-05 06:06:06,Train_95722,express,4,657.0,22.7,electric,medium,standard,BPQ,RC,non_stop,2025-12-05 10:52:38,2025-12-05 10:57:35,2025-12-05 10:59:53,2025-12-05 10:58:38,5.14,10.9,13.18,3.8,10.1,5,False,False,up,False,5,12.6,13.7,4,0.25,False,none,rain,0.36,True,none,15.8,True
SEC002,double,True,3.3,823.0,-10.5,sharp,90,0,MACL,7,13,0.87,False,2025-12-05 04:15:30,2025-12-05 09:45:24,Train_11566,MEMU,1,728.0,22.4,diesel,fast,standard,BPQ,MAS,non_stop,2025-12-05 16:36:24,2025-12-05 16:46:08,2025-12-05 16:52:47,2025-12-05 16:47:09,22.94,2.6,3.0,7.3,16.0,3,False,False,down,False,4,17.8,24.1,2,0.54,False,none,clear,0.73,True,none,40.3,True
SEC001,double,False,4.5,661.0,7.6,straight,130,30,MACL,7,22,0.71,False,2025-12-05 03:10:46,2025-12-05 05:26:21,Train_53420,express,2,871.0,20.2,diesel,slow,advanced,BPQ,RC,non_stop,2025-12-05 20:31:40,2025-12-05 20:46:23,2025-12-05 20:41:46,2025-12-05 20:59:13,8.08,2.3,2.43,3.4,20.2,2,False,False,up,True,1,9.6,16.8,3,0.56,True,track_defect,clear,0.32,False,none,25.1,True
SEC004,single,True,3.5,732.0,-6.1,straight,110,0,MACL,5,17,0.86,False,2025-12-05 05:02:30,2025-12-05 10:49:14,Train_87101,express,5,860.0,23.8,electric,fast,standard,KZJ,MAS,non_stop,2025-12-05 11:02:05,2025-12-05 11:07:55,2025-12-05 11:15:06,2025-12-05 11:25:58,10.21,11.8,12.13,6.8,10.6,6,False,False,down,False,5,4.1,12.1,4,0.46,True,track_defect,rain,0.22,False,none,26.1,True
SEC005,double,False,5.9,829.0,-11.5,straight,90,50,MACL,7,20,0.44,False,2025-12-05 01:44:35,2025-12-05 07:33:20,Train_19273,passenger,3,512.0,24.6,electric,medium,standard,NDLS,HYB,all_stops,2025-12-05 10:28:31,2025-12-05 10:38:22,2025-12-05 10:34:05,2025-12-05 10:40:34,9.24,7.0,8.58,6.0,10.2,5,False,False,up,False,3,13.0,18.6,3,0.93,False,none,rain,0.02,False,low,24.0,True
SEC001,single,True,6.5,1127.0,-13.5,mild,60,30,MACL,7,15,0.69,False,2025-12-05 04:15:19,2025-12-05 07:09:11,Train_44433,MEMU,4,472.0,19.1,electric,fast,advanced,KZJ,RC,limited_stops,2025-12-05 21:30:06,2025-12-05 21:37:22,2025-12-05 21:39:25,2025-12-05 21:57:24,19.58,10.2,13.13,4.4,21.1,5,False,False,up,False,0,3.2,16.4,1,0.45,False,none,clear,0.81,False,none,34.3,True
SEC001,single,True,7.9,976.0,10.5,straight,110,30,absolute,3,21,0.71,False,2025-12-05 03:24:42,2025-12-05 05:43:17,Train_20966,freight,1,878.0,21.9,electric,medium,advanced,SC,MAS,all_stops,2025-12-05 11:58:59,2025-12-05 12:13:04,2025-12-05 12:11:46,2025-12-05 12:30:38,21.27,6.4,5.83,6.2,11.7,0,False,False,up,False,0,16.2,18.6,1,0.52,False,none,rain,0.44,False,none,32.4,True
SEC003,double,True,7.0,620.0,-0.9,straight,110,0,absolute,3,21,0.91,True,2025-12-05 03:52:31,2025-12-05 07:28:43,Train_52728,MEMU,2,652.0,21.7,electric,medium,standard,SC,MAS,limited_stops,2025-12-05 13:52:30,2025-12-05 13:59:44,2025-12-05 13:57:51,2025-12-05 14:11:25,13.7,3.9,4.59,2.4,13.4,4,False,False,up,True,1,8.7,19.6,1,0.71,False,none,rain,0.33,False,low,35.3,True
SEC005,single,True,8.3,1116.0,0.1,straight,130,0,automatic,10,22,0.81,False,2025-12-05 04:41:54,2025-12-05 09:36:39,Train_83271,freight,2,408.0,23.0,diesel,medium,standard,SC,MAS,non_stop,2025-12-05 08:20:30,2025-12-05 08:26:09,2025-12-05 08:27:27,2025-12-05 08:37:56,20.02,9.8,12.77,4.7,8.0,6,False,True,down,False,4,7.8,18.6,0,0.36,False,none,clear,0.14,False,none,22.3,True
SEC002,single,False,7.2,850.0,-13.2,straight,110,30,absolute,10,10,0.81,False,2025-12-05 03:13:42,2025-12-05 06:33:24,Train_13630,passenger,3,461.0,24.2,electric,medium,standard,NDLS,HYB,limited_stops,2025-12-05 20:39:39,2025-12-05 20:47:34,2025-12-05 20:54:43,2025-12-05 21:09:17,9.74,2.3,3.07,2.8,20.1,3,False,False,down,False,6,13.6,22.4,2,0.56,False,none,clear,0.7,False,high,35.2,True
SEC004,double,True,4.6,643.0,-0.3,straight,90,50,MACL,10,17,0.43,False,2025-12-05 05:06:28,2025-12-05 07:46:55,Train_65265,MEMU,3,837.0,24.8,diesel,medium,standard,DHNE,MAS,all_stops,2025-12-05 11:59:17,2025-12-05 12:10:18,2025-12-05 12:06:38,2025-12-05 12:15:32,9.03,9.6,10.3,7.0,11.3,4,False,False,down,True,1,9.8,14.3,4,0.48,True,point_failure,clear,0.33,False,none,20.8,True
SEC002,double,True,6.0,869.0,4.4,straight,90,0,MACL,7,21,0.79,True,2025-12-05 02:34:46,2025-12-05 08:00:32,Train_43337,MEMU,2,799.0,18.5,diesel,fast,standard,BPQ,RC,limited_stops,2025-12-05 11:09:14,2025-12-05 11:24:09,2025-12-05 11:28:00,2025-12-05 11:40:35,7.95,10.9,13.5,3.6,11.2,1,False,False,up,False,5,11.4,9.4,1,0.27,False,none,fog,0.89,False,none,30.3,True
SEC005,double,True,5.5,634.0,-11.3,straight,110,50,MACL,3,20,0.51,False,2025-12-05 04:06:43,2025-12-05 08:19:36,Train_87348,freight,2,465.0,20.9,electric,slow,advanced,BPQ,MAS,non_stop,2025-12-05 13:32:44,2025-12-05 13:47:13,2025-12-05 13:35:58,2025-12-05 13:48:01,22.57,5.1,6.62,3.4,12.6,6,False,False,up,False,4,4.8,20.7,2,0.48,False,none,fog,0.31,False,none,27.4,True
SEC001,double,True,6.1,757.0,12.1,straight,60,0,MACL,5,21,0.92,False,2025-12-05 02:13:36,2025-12-05 05:38:07,Train_10803,passenger,5,551.0,23.6,electric,slow,standard,DHNE,MAS,all_stops,2025-12-05 16:42:26,2025-12-05 16:56:54,2025-12-05 16:59:55,2025-12-05 17:14:23,22.75,11.8,12.35,6.7,15.7,2,False,False,up,False,7,13.1,5.5,3,0.53,False,none,rain,0.13,False,none,27.8,True
SEC001,double,True,6.1,1064.0,8.5,sharp,110,0,absolute,5,20,0.75,False,2025-12-05 02:27:29,2025-12-05 07:26:03,Train_57045,express,5,712.0,19.1,electric,slow,standard,KZJ,BCT,all_stops,2025-12-05 08:47:22,2025-12-05 09:01:48,2025-12-05 08:49:53,2025-12-05 09:25:04,19.99,2.1,3.23,3.0,8.0,4,False,True,up,True,3,10.2,16.1,4,0.4,False,none,clear,0.17,False,none,26.1,True
SEC005,single,True,6.9,961.0,9.1,straight,60,50,automatic,5,22,0.95,False,2025-12-05 01:55:35,2025-12-05 06:45:19,Train_59899,passenger,3,706.0,23.9,dual,slow,standard,KZJ,BCT,non_stop,2025-12-05 08:12:59,2025-12-05 08:15:51,2025-12-05 08:13:24,2025-12-05 08:35:05,2.61,4.0,5.34,3.6,8.1,3,False,True,down,False,1,14.0,13.7,0,0.42,True,none,clear,0.37,False,none,26.2,True
SEC001,single,True,3.5,835.0,1.1,mild,110,0,absolute,3,8,0.88,False,2025-12-05 04:18:13,2025-12-05 08:34:21,Train_49899,express,1,755.0,24.3,electric,fast,advanced,KZJ,BCT,limited_stops,2025-12-05 10:26:12,2025-12-05 10:34:39,2025-12-05 10:36:07,2025-12-05 10:49:30,19.43,2.6,3.83,3.5,10.3,5,False,False,up,False,5,15.7,5.4,0,0.65,False,none,clear,0.78,False,high,42.5,True
SEC001,single,True,7.1,659.0,-5.0,mild,130,50,MACL,7,16,0.85,True,2025-12-05 05:47:52,2025-12-05 10:26:45,Train_47186,MEMU,3,404.0,18.8,electric,medium,advanced,KZJ,RC,non_stop,2025-12-05 18:20:04,2025-12-05 18:27:59,2025-12-05 18:37:34,2025-12-05 18:41:24,23.18,6.1,5.52,6.7,17.7,4,False,True,up,False,1,12.7,20.3,2,0.9,False,none,fog,0.64,False,none,43.2,True
SEC001,double,True,3.8,698.0,4.2,mild,110,0,MACL,10,10,0.93,False,2025-12-05 01:55:59,2025-12-05 04:28:32,Train_34802,MEMU,4,862.0,18.2,diesel,fast,standard,DHNE,RC,non_stop,2025-12-05 18:49:01,2025-12-05 19:02:28,2025-12-05 18:50:57,2025-12-05 19:03:33,21.88,4.6,4.67,6.3,18.8,3,False,True,down,False,5,15.5,9.6,1,0.71,False,none,fog,0.43,True,none,36.8,True
SEC004,single,True,3.1,1185.0,-8.2,straight,110,0,MACL,10,17,0.6,False,2025-12-05 02:48:33,2025-12-05 05:09:28,Train_66491,express,5,428.0,24.4,electric,fast,standard,KZJ,HYB,all_stops,2025-12-05 09:03:26,2025-12-05 09:15:01,2025-12-05 09:18:55,2025-12-05 09:28:30,-0.37,9.9,12.51,6.0,8.6,3,False,True,up,True,7,11.8,14.7,2,0.78,False,none,rain,0.73,True,low,34.2,True
SEC004,single,True,5.9,740.0,-10.9,straight,110,50,automatic,7,17,0.85,False,2025-12-05 01:23:00,2025-12-05 06:54:34,Train_20105,express,2,699.0,20.1,electric,fast,standard,NDLS,BCT,all_stops,2025-12-05 19:28:25,2025-12-05 19:35:25,2025-12-05 19:34:22,2025-12-05 19:54:41,-1.36,3.7,3.84,5.0,19.2,5,False,True,down,True,0,16.5,6.6,1,0.69,False,none,clear,0.03,False,none,21.9,True
SEC003,double,False,6.2,931.0,1.1,sharp,130,70,MACL,7,10,0.47,False,2025-12-05 05:32:06,2025-12-05 11:21:24,Train_12571,MEMU,5,427.0,18.4,diesel,medium,standard,DHNE,BCT,all_stops,2025-12-05 13:08:31,2025-12-05 13:11:20,2025-12-05 13:18:23,2025-12-05 13:25:38,2.62,4.4,7.3,7.7,12.9,2,False,False,down,False,0,17.5,12.4,1,0.61,False,none,clear,0.35,False,low,22.2,True
SEC002,double,True,3.2,850.0,-0.6,straight,130,0,automatic,3,17,0.84,False,2025-12-05 01:31:19,2025-12-05 06:49:28,Train_47617,express,4,576.0,22.4,electric,fast,standard,KZJ,MAS,all_stops,2025-12-05 14:07:24,2025-12-05 14:15:22,2025-12-05 14:13:47,2025-12-05 14:34:33,12.91,3.0,2.67,3.9,13.2,3,False,False,up,True,0,14.9,23.3,1,0.8,False,none,rain,0.53,False,none,38.1,True
SEC005,double,True,5.8,516.0,-10.5,straight,60,30,MACL,7,18,0.79,False,2025-12-05 02:24:54,2025-12-05 06:24:40,Train_18985,MEMU,5,553.0,20.8,diesel,slow,advanced,KZJ,HYB,non_stop,2025-12-05 16:45:46,2025-12-05 16:50:37,2025-12-05 16:51:59,2025-12-05 16:59:40,16.15,6.4,6.78,2.4,16.6,4,False,False,down,False,6,5.0,17.0,4,0.94,False,none,clear,0.15,False,none,32.2,True
SEC005,double,True,5.9,1161.0,0.9,sharp,90,30,absolute,10,11,0.41,False,2025-12-05 01:39:07,2025-12-05 05:13:54,Train_79931,express,1,782.0,22.4,diesel,medium,standard,BPQ,HYB,all_stops,2025-12-05 14:29:02,2025-12-05 14:38:11,2025-12-05 14:48:24,2025-12-05 14:42:08,21.51,4.1,6.44,2.8,13.8,4,False,False,down,False,7,10.2,4.8,0,0.86,False,none,clear,0.71,False,low,38.5,True
SEC005,single,False,3.3,562.0,1.4,straight,130,70,automatic,10,19,0.45,False,2025-12-05 05:33:26,2025-12-05 10:25:15,Train_41408,express,3,781.0,23.8,electric,fast,advanced,BPQ,MUE,non_stop,2025-12-05 19:32:28,2025-12-05 19:46:26,2025-12-05 19:32:35,2025-12-05 20:00:02,4.55,5.1,6.62,2.8,18.7,0,False,True,down,True,0,5.4,17.7,3,0.27,False,none,rain,0.03,False,none,8.4,False
SEC003,double,True,6.9,961.0,11.1,straight,90,70,automatic,5,12,0.52,False,2025-12-05 04:48:27,2025-12-05 08:47:23,Train_90482,express,5,704.0,23.7,electric,fast,advanced,KZJ,HYB,non_stop,2025-12-05 13:46:23,2025-12-05 13:54:42,2025-12-05 13:56:42,2025-12-05 14:18:07,3.04,7.0,7.62,6.8,13.1,6,False,False,down,False,7,18.5,12.3,3,0.93,False,none,clear,0.26,True,none,28.3,True
SEC004,double,True,4.2,1068.0,7.8,mild,90,0,absolute,7,15,0.71,False,2025-12-05 05:39:39,2025-12-05 08:23:01,Train_11155,MEMU,2,672.0,23.8,dual,slow,standard,BPQ,HYB,non_stop,2025-12-05 14:06:42,2025-12-05 14:19:02,2025-12-05 14:15:24,2025-12-05 14:37:54,6.09,4.5,5.53,6.3,13.9,6,False,False,up,False,2,4.6,11.0,2,0.87,False,none,rain,0.35,False,none,37.7,True
SEC003,double,False,7.4,1024.0,-8.5,mild,60,70,MACL,10,15,0.44,False,2025-12-05 01:12:41,2025-12-05 05:11:48,Train_96900,MEMU,1,614.0,23.7,diesel,medium,standard,NDLS,MUE,non_stop,2025-12-05 11:08:36,2025-12-05 11:15:58,2025-12-05 11:18:23,2025-12-05 11:21:52,1.84,9.0,11.23,5.2,10.6,1,False,False,down,False,1,7.4,11.6,0,0.56,False,none,rain,0.2,False,low,21.3,True
SEC005,single,True,4.7,1066.0,9.5,straight,110,0,automatic,7,15,0.95,False,2025-12-05 04:02:29,2025-12-05 07:41:53,Train_10120,passenger,2,615.0,21.2,electric,fast,advanced,NDLS,MUE,non_stop,2025-12-05 07:00:25,2025-12-05 07:12:48,2025-12-05 07:18:28,2025-12-05 07:16:19,4.31,8.0,9.18,7.6,6.3,2,False,False,down,False,1,14.6,10.2,3,0.84,False,none,rain,0.8,False,none,42.1,True
SEC002,double,True,5.6,1018.0,14.1,straight,60,0,absolute,7,22,0.83,False,2025-12-05 04:43:54,2025-12-05 06:57:18,Train_15945,MEMU,3,789.0,24.3,diesel,slow,standard,DHNE,MAS,non_stop,2025-12-05 15:02:20,2025-12-05 15:06:04,2025-12-05 15:20:55,2025-12-05 15:10:59,-1.32,3.4,4.23,2.8,14.1,4,False,False,down,False,3,8.6,20.3,3,0.24,False,none,clear,0.17,False,none,13.5,False
SEC001,double,True,7.9,812.0,6.5,mild,110,50,MACL,3,8,0.72,False,2025-12-05 04:13:35,2025-12-05 08:31:58,Train_34356,express,3,837.0,19.9,electric,medium,advanced,SC,HYB,limited_stops,2025-12-05 18:06:04,2025-12-05 18:11:23,2025-12-05 18:11:03,2025-12-05 18:20:39,9.57,2.2,1.53,4.5,17.7,2,False,True,down,True,4,10.2,6.5,1,0.73,False,none,rain,0.38,False,low,28.5,True
SEC004,single,True,7.4,1127.0,8.6,straight,90,70,automatic,10,17,0.64,False,2025-12-05 02:03:25,2025-12-05 06:33:32,Train_65670,express,4,678.0,20.2,dual,medium,advanced,NDLS,MAS,limited_stops,2025-12-05 09:18:37,2025-12-05 09:27:18,2025-12-05 09:26:15,2025-12-05 09:30:39,22.31,5.7,5.88,3.7,8.8,3,False,True,down,False,2,3.7,16.1,4,0.21,False,none,rain,0.89,False,none,40.6,True
SEC004,double,True,7.3,1139.0,-7.0,mild,60,0,MACL,7,22,0.66,False,2025-12-05 05:13:47,2025-12-05 09:25:15,Train_36094,freight,2,753.0,23.8,electric,medium,advanced,NDLS,BCT,all_stops,2025-12-05 13:08:44,2025-12-05 13:11:42,2025-12-05 13:14:13,2025-12-05 13:19:48,14.88,7.8,8.55,3.0,13.1,5,False,False,up,False,2,17.3,9.3,0,0.34,False,none,rain,0.34,False,none,26.2,True
SEC003,single,True,3.9,806.0,14.8,straight,90,70,absolute,3,19,0.54,False,2025-12-05 04:40:36,2025-12-05 10:34:38,Train_36796,passenger,2,468.0,23.4,electric,medium,advanced,KZJ,MAS,non_stop,2025-12-05 18:24:15,2025-12-05 18:38:04,2025-12-05 18:39:06,2025-12-05 18:59:20,10.26,9.2,8.42,4.1,17.5,4,False,True,down,True,3,4.5,22.1,1,0.76,False,none,clear,0.14,False,none,24.3,True
SEC004,double,True,3.3,839.0,-9.7,mild,110,70,automatic,10,15,0.7,False,2025-12-05 02:46:54,2025-12-05 06:59:13,Train_47895,passenger,3,863.0,20.9,electric,fast,advanced,SC,BCT,all_stops,2025-12-05 11:51:17,2025-12-05 12:02:08,2025-12-05 11:51:47,2025-12-05 12:17:09,5.26,11.7,12.83,3.0,11.6,4,False,False,down,False,2,6.9,18.3,2,0.35,False,none,rain,0.53,False,low,24.6,True
SEC005,double,True,6.3,840.0,7.5,straight,60,0,MACL,10,12,0.74,False,2025-12-05 01:21:15,2025-12-05 05:39:16,Train_65384,passenger,4,835.0,23.1,electric,fast,standard,SC,HYB,all_stops,2025-12-05 11:15:53,2025-12-05 11:20:09,2025-12-05 11:30:11,2025-12-05 11:38:02,2.73,9.7,10.85,5.4,10.7,2,False,False,up,False,0,19.9,8.8,3,0.53,False,none,fog,0.06,False,high,21.2,True
SEC005,single,False,5.3,695.0,-3.1,straight,110,50,absolute,5,10,0.95,False,2025-12-05 01:44:19,2025-12-05 04:33:29,Train_42574,passenger,2,563.0,22.9,electric,medium,standard,KZJ,MAS,all_stops,2025-12-05 06:42:31,2025-12-05 06:48:19,2025-12-05 06:52:51,2025-12-05 06:53:15,14.83,10.2,12.31,4.8,6.7,1,False,False,up,True,3,7.7,20.9,0,0.52,False,none,clear,0.49,False,none,33.2,True
SEC003,single,True,8.0,580.0,-4.3,sharp,110,0,MACL,3,17,0.56,False,2025-12-05 03:40:19,2025-12-05 08:16:48,Train_45537,freight,3,809.0,18.9,diesel,fast,standard,KZJ,RC,non_stop,2025-12-05 09:49:21,2025-12-05 09:55:46,2025-12-05 09:50:18,2025-12-05 09:58:05,21.04,9.5,9.69,5.9,9.8,0,False,True,down,False,6,4.5,15.3,2,0.91,False,none,clear,0.29,False,none,32.9,True
SEC005,single,True,4.9,683.0,-6.4,straight,60,0,automatic,7,12,0.67,False,2025-12-05 05:03:11,2025-12-05 08:47:33,Train_70099,express,4,888.0,18.4,electric,medium,advanced,BPQ,RC,all_stops,2025-12-05 12:07:12,2025-12-05 12:09:27,2025-12-05 12:12:37,2025-12-05 12:16:57,8.24,4.0,3.17,5.8,11.9,6,False,False,up,False,0,17.7,7.7,0,0.42,False,none,clear,0.17,False,low,21.7,True
SEC002,single,False,5.3,1091.0,-1.8,sharp,90,50,MACL,7,12,0.87,False,2025-12-05 02:33:24,2025-12-05 07:53:39,Train_87305,express,3,433.0,18.6,electric,medium,standard,NDLS,MAS,non_stop,2025-12-05 09:38:59,2025-12-05 09:50:30,2025-12-05 09:41:24,2025-12-05 09:52:32,4.3,8.5,8.14,5.2,9.1,5,False,True,down,True,5,16.3,7.0,1,0.32,False,none,rain,0.32,False,none,24.0,True
SEC003,single,True,5.9,880.0,8.7,sharp,110,70,automatic,10,21,0.83,False,2025-12-05 04:33:58,2025-12-05 07:23:34,Train_22279,passenger,3,651.0,21.2,electric,medium,advanced,KZJ,RC,non_stop,2025-12-05 10:59:44,2025-12-05 11:02:10,2025-12-05 11:09:46,2025-12-05 11:06:32,9.58,3.8,2.89,4.4,10.5,0,False,False,up,False,4,5.8,8.4,0,0.76,False,none,clear,0.56,False,none,29.6,True
SEC002,single,True,7.4,1095.0,13.2,mild,130,0,absolute,7,18,0.45,False,2025-12-05 05:47:57,2025-12-05 08:58:52,Train_32519,freight,2,401.0,20.3,diesel,fast,advanced,BPQ,MUE,non_stop,2025-12-05 13:41:59,2025-12-05 13:56:01,2025-12-05 13:42:40,2025-12-05 14:02:58,13.21,9.3,10.76,5.0,13.2,3,False,False,down,False,4,7.1,11.2,4,0.47,False,none,fog,0.3,False,none,27.2,True
SEC001,double,True,4.5,1022.0,-2.5,straight,110,0,MACL,5,8,0.48,False,2025-12-05 01:14:50,2025-12-05 04:12:19,Train_36974,MEMU,4,790.0,22.0,diesel,medium,standard,DHNE,MUE,non_stop,2025-12-05 12:54:53,2025-12-05 13:08:45,2025-12-05 12:56:06,2025-12-05 13:11:55,24.06,3.3,5.22,2.9,12.6,3,True,False,up,False,1,9.9,21.7,3,0.36,False,none,clear,0.62,False,low,31.5,True
